country,region,year,industry,gas_type,emissions_mt
Indonesia,Asia,2005,Agriculture,N2O,47.366
Canada,North America,2010,Industrial Processes,CH4,0.715
South Korea,Asia,2004,Agriculture,CH4,19.573
United Kingdom,Europe,2014,Manufacturing,HFCs,4.509
Australia,Oceania,2021,Agriculture,CH4,44.235
United States,North America,2009,Waste,HFCs,
China,Asia,2016,Buildings,CO2,878.331
United States,North America,2013,Agriculture,N2O,135.955
Indonesia,Asia,2009,Waste,N2O,8.422
Indonesia,Asia,2022,Transport,CO2,123.156
Japan,Asia,2008,Land Use,SF6,0.1
United Kingdom,Europe,2022,Waste,N2O,1.395
United Kingdom,Europe,2007,Transport,CO2,80.574
South Africa,Africa,2012,Manufacturing,HFCs,7.054
Australia,Oceania,2015,Industrial Processes,N2O,1.037
India,Asia,2015,Energy,SF6,34.436
France,Europe,2015,Industrial Processes,SF6,0.514
South Africa,Africa,2015,Agriculture,CH4,39.094
Japan,Asia,2014,Agriculture,SF6,0.404
Russia,Europe,2007,Industrial Processes,HFCs,4.585
Japan,Asia,2022,Industrial Processes,N2O,0.891
France,Europe,2012,Land Use,CH4,0.72
Mexico,North America,2019,Energy,CO2,116.613
Indonesia,Asia,2010,Industrial Processes,CO2,4.864
South Korea,Asia,2014,Manufacturing,SF6,11.735
Indonesia,Asia,2004,Agriculture,CH4,88.412
China,Asia,2001,Energy,CO2,2051.925
United Kingdom,Europe,2021,Buildings,CH4,7.041
Indonesia,Asia,2016,Land Use,SF6,2.303
Mexico,North America,2009,Buildings,CH4,7.152
Canada,North America,2002,Manufacturing,CH4,7.111
United Kingdom,Europe,2023,Industrial Processes,SF6,0.405
France,Europe,2015,Agriculture,HFCs,2.374
Indonesia,Asia,2008,Buildings,HFCs,1.46
France,Europe,2003,Buildings,SF6,0.67
India,Asia,2020,Energy,HFCs,54.039
Mexico,North America,2022,,HFCs,6.022
Indonesia,Asia,2023,Land Use,N2O,95.535
Australia,Oceania,2017,Manufacturing,CO2,32.07
South Africa,Africa,2018,Energy,CO2,165.342
Canada,North America,2010,Industrial Processes,CO2,6.752
France,Europe,2016,Manufacturing,CO2,9.797
Mexico,North America,2023.0,Manufacturing,SF6,4.396
France,Europe,2021,Buildings,N2O,5.749
Canada,North America,2012,Land Use,CO2,5.206
United Kingdom,Europe,2020,Agriculture,N2O,7.249
Japan,Asia,2006,Industrial Processes,CO2,5.037
United Kingdom,Europe,2023,Energy,HFCs,2.089
South Korea,Asia,2005,Energy,CO2,159.316
Japan,Asia,2014,Land Use,SF6,0.1
United Kingdom,Europe,2001,Energy,CH4,24.574
Indonesia,Asia,2023,Energy,CH4,100.627
South Korea,Asia,2002.0,Waste,SF6,0.204
South Africa,Africa,2003,Land Use,N2O,3.64
Germany,Europe,2006,Transport,HFCs,5.986
India,Asia,2001,Transport,N2O,49.597
Mexico,North America,2014,,HFCs,1.454
Mexico,North America,2008,Agriculture,CO2,7.029
South Africa,Africa,2012,Industrial Processes,HFCs,1.304
Canada,North America,2006,Industrial Processes,SF6,2.226
China,Asia,2010,Buildings,HFCs,165.639
South Africa,Africa,2001,Transport,HFCs,2.218
United Kingdom,Europe,2012,Manufacturing,CH4,4.716
South Africa,Africa,2009,Land Use,CO2,3.714
Indonesia,Asia,2023,Industrial Processes,CO2,6.2
Brazil,South America,2009,Buildings,N2O,0.852
Japan,Asia,2021,Buildings,CH4,13.611
Australia,Oceania,2009,Land Use,CH4,2.968
Germany,Europe,2018,Industrial Processes,CH4,0.578
India,Asia,2018,Manufacturing,SF6,59.984
China,Asia,2003,Buildings,CH4,129.623
India,Asia,2016,Industrial Processes,N2O,12.131
Brazil,South America,2023,Buildings,CH4,1.685
United States,North America,2010,Manufacturing,N2O,65.27
Russia,Europe,2019,Land Use,SF6,0.384
United Kingdom,Europe,2001,Manufacturing,HFCs,6.282
South Africa,Africa,2023,Industrial Processes,CO2,2.433
Brazil,South America,2015,Energy,N2O,8.749
South Africa,Africa,2004,Land Use,CO2,3.718
Germany,Europe,2022,Buildings,CH4,10.101
,North America,2004,Manufacturing,HFCs,68.948
United Kingdom,Europe,2021,Transport,SF6,0.772
Canada,North America,2016,Agriculture,SF6,0.65
United States,North America,2020,,N2O,25.094
Indonesia,Asia,2003,Industrial Processes,CH4,0.418
Germany,Europe,2020,Transport,CH4,5.108
,North America,2021,Transport,HFCs,7.381
China,Asia,2011,Manufacturing,SF6,180.696
Brazil,South America,2008,Industrial Processes,CO2,4.456
South Korea,Asia,2012,Manufacturing,SF6,10.175
China,Asia,2023,Waste,HFCs,13.061
Australia,Oceania,2022,Transport,HFCs,4.056
Brazil,South America,2015,Agriculture,CO2,31.226
Germany,Europe,2019,Waste,HFCs,0.223
Canada,North America,2015,Industrial Processes,HFCs,3.31
Brazil,South America,2004,Transport,CO2,107.687
Brazil,South America,2007,Energy,CO2,121.7
China,Asia,2011.0,Energy,CH4,995.592
Brazil,South America,2022,Manufacturing,SF6,3.631
United Kingdom,Europe,2004,Land Use,SF6,0.1
United Kingdom,Europe,2020,Land Use,CO2,0.953
Australia,Oceania,2004,Land Use,CH4,2.981
Australia,Oceania,2010,Transport,CH4,4.515
Russia,Europe,2023,Land Use,CO2,14.647
South Africa,Africa,2005,Industrial Processes,CO2,2.235
Brazil,South America,2009,Buildings,SF6,0.1
Mexico,North America,2017,Agriculture,CH4,43.311
Brazil,South America,2014,Buildings,SF6,0.1
Indonesia,Asia,2013,Buildings,HFCs,1.58
India,Asia,2000,Industrial Processes,HFCs,17.881
Australia,Oceania,2015,Buildings,N2O,3.715
China,Asia,2003,Industrial Processes,CO2,145.589
United Kingdom,Europe,2022,Transport,N2O,7.172
Indonesia,Asia,2001,Buildings,SF6,0.1
Germany,Europe,2018,Manufacturing,HFCs,11.97
United States,North America,2003,Transport,SF6,15.601
Brazil,South America,2007,Transport,SF6,1.425
France,Europe,2014,Agriculture,N2O,17.092
Mexico,North America,2021,Transport,CH4,7.375
Australia,Oceania,2012,Energy,N2O,10.501
South Korea,Asia,2006,Land Use,CO2,3.048
France,Europe,2013,Buildings,CH4,
United States,North America,2017,Land Use,SF6,1.058
Canada,North America,2001,Energy,HFCs,7.566
Mexico,North America,2007,Land Use,N2O,5.656
Brazil,South America,2016,Manufacturing,CH4,7.026
South Africa,Africa,2011,Land Use,CH4,1.911
India,Asia,2010,Transport,CH4,36.336
Canada,North America,2009,Manufacturing,CH4,7.101
Mexico,North America,2000,Agriculture,HFCs,2.531
France,Europe,2021,Industrial Processes,HFCs,0.792
Brazil,South America,2017,Agriculture,CO2,32.604
South Africa,Africa,2001,Land Use,CH4,2.067
United States,North America,2018,Industrial Processes,CO2,24.316
United Kingdom,Europe,2007,Agriculture,,3.9
Australia,Oceania,2013,Agriculture,N2O,22.787
South Korea,Asia,2017,Buildings,CH4,11.896
Australia,Oceania,2019,Land Use,HFCs,0.602
Russia,Europe,2023,Land Use,CH4,7.834
Brazil,South America,2013,Manufacturing,SF6,3.388
Russia,Europe,2011,Waste,HFCs,0.563
South Africa,Africa,2010,Transport,SF6,0.571
Australia,Oceania,2013,Manufacturing,N2O,5.376
United Kingdom,Europe,2010,Agriculture,HFCs,1.36
China,Asia,2014,Waste,N2O,146.597
Australia,Oceania,2017,Waste,CH4,12.916
France,Europe,2010,Energy,SF6,1.786
South Africa,Africa,2010,Agriculture,HFCs,2.643
United Kingdom,Europe,2012,Agriculture,CH4,17.276
Russia,Europe,2002,Land Use,CO2,15.088
South Africa,Africa,2001,Waste,SF6,0.245
France,Europe,2023,Transport,HFCs,3.458
Mexico,North America,2010,Waste,N2O,5.011
Australia,Oceania,2023,Waste,N2O,3.713
China,Asia,2006,Buildings,SF6,10.734
Mexico,North America,2011,Waste,CO2,5.192
Canada,North America,2001,Waste,HFCs,0.315
Indonesia,Asia,2021,Buildings,SF6,0.139
United Kingdom,Europe,2013,Agriculture,CH4,17.046
Germany,Europe,2000,Buildings,SF6,1.049
United Kingdom,Europe,2020,Industrial Processes,CO2,1.11
France,Europe,2000,Land Use,N2O,1.449
Brazil,South America,2012,Land Use,SF6,2.512
Mexico,North America,2003,Waste,CO2,4.74
South Africa,Africa,2020,Manufacturing,N2O,7.402
Russia,Europe,2020,Land Use,CH4,7.248
South Korea,Asia,2018,Industrial Processes,HFCs,4.345
United Kingdom,Europe,2004,Waste,CH4,6.839
United States,North America,2014,Transport,SF6,14.686
Indonesia,Asia,2010,Agriculture,CH4,102.446
China,Asia,2023,Energy,HFCs,232.467
France,Europe,2021,Manufacturing,CH4,1.593
Canada,North America,2015,Transport,SF6,1.76
Germany,Europe,2013,Energy,SF6,3.53
China,Asia,2016,Waste,SF6,9.043
Russia,Europe,2018,Energy,SF6,16.285
Japan,Asia,2007,Waste,HFCs,0.345
United Kingdom,Europe,2012,Buildings,N2O,6.081
Mexico,North America,2015,Waste,CO2,5.693
Japan,Asia,2011,Transport,HFCs,8.348
Canada,North America,2011,Buildings,HFCs,12.442
France,Europe,2008,Transport,HFCs,4.581
India,Asia,2016,Land Use,CH4,38.185
Brazil,South America,2003,Waste,CH4,21.935
United Kingdom,Europe,2009,Agriculture,HFCs,1.252
Brazil,South America,2018,Waste,SF6,0.428
Canada,North America,2010,Agriculture,HFCs,2.699
India,Asia,2009,Waste,N2O,49.334
Australia,Oceania,2004,Energy,SF6,4.153
Russia,Europe,2020,Agriculture,CO2,
China,Asia,2017,Transport,N2O,281.899
China,Asia,2015,Agriculture,N2O,551.339
Canada,North America,2011,Transport,N2O,17.626
Indonesia,Asia,2002,Manufacturing,HFCs,7.173
Russia,Europe,2008,Energy,CO2,620.29
United Kingdom,Europe,2021,Manufacturing,SF6,1.932
France,Europe,2015,Transport,HFCs,3.829
Brazil,South America,2021,Waste,SF6,0.457
Germany,Europe,2007,Manufacturing,CO2,83.297
United States,North America,2023,Manufacturing,HFCs,55.818
China,Asia,2007,Energy,N2O,193.46
China,Asia,2006,Manufacturing,HFCs,319.876
France,Europe,2013,Industrial Processes,CH4,0.177
South Africa,Africa,2007,Energy,N2O,11.398
Japan,Asia,2003,Buildings,HFCs,15.848
India,Asia,2022,Buildings,N2O,68.586
Russia,Europe,2016,Transport,CO2,201.438
South Africa,Africa,2015,Manufacturing,CO2,49.688
Japan,Asia,2010,Buildings,HFCs,14.544
India,Asia,2009,Transport,CO2,484.267
Brazil,South America,2007,Buildings,HFCs,1.348
South Korea,Asia,2009,Industrial Processes,HFCs,3.42
Germany,Europe,2020,Agriculture,SF6,0.439
Japan,Asia,2005,Energy,CO2,310.935
Brazil,South America,2023,Land Use,CO2,101.159
South Africa,Africa,2003,Manufacturing,CO2,46.33
Australia,Oceania,2000,Industrial Processes,CH4,0.471
United Kingdom,Europe,2020,Energy,HFCs,2.016
Japan,Asia,2015,Manufacturing,CH4,21.511
China,Asia,2011,Industrial Processes,CO2,224.218
India,Asia,2015,Industrial Processes,CO2,
South Korea,Asia,2010,Transport,N2O,12.513
China,Asia,2000,Transport,N2O,158.788
Brazil,South America,2016,Agriculture,CH4,164.704
Mexico,North America,2021,Manufacturing,CH4,9.104
South Africa,Africa,2006,Waste,N2O,4.271
Japan,Asia,2018,Waste,CH4,16.303
India,Asia,2012,Waste,CH4,178.701
Canada,North America,2000,Buildings,SF6,0.897
United Kingdom,Europe,2010,Transport,CH4,4.202
South Africa,Africa,2014,Agriculture,CO2,7.588
India,Asia,2008,Land Use,SF6,1.482
Australia,Oceania,2014,Energy,HFCs,6.147
United States,North America,2015,Manufacturing,N2O,63.331
Canada,North America,2013,Buildings,SF6,0.884
Australia,Oceania,2015,Manufacturing,SF6,2.423
United Kingdom,Europe,2014,Buildings,HFCs,7.365
Germany,Europe,2003,Agriculture,CO2,
Brazil,South America,2002,Industrial Processes,SF6,1.369
Mexico,North America,2022,Waste,CO2,5.792
South Africa,Africa,2003,Buildings,CO2,11.046
Canada,North America,2011,Land Use,HFCs,0.538
Germany,Europe,2000,Waste,N2O,5.922
South Africa,Africa,2006,Waste,SF6,0.259
Canada,North America,2002,Buildings,HFCs,13.404
France,Europe,2017,Energy,CO2,49.584
Canada,North America,2020,Waste,HFCs,0.266
China,Asia,2019,Buildings,CH4,254.55
South Africa,Africa,2022,Energy,CH4,47.492
United States,North America,2019,Waste,SF6,1.401
France,Europe,2010,Buildings,HFCs,8.624
Brazil,South America,2018,Industrial Processes,SF6,1.472
Brazil,South America,2000,Agriculture,SF6,2.496
Australia,Oceania,2016,Energy,HFCs,5.787
Australia,Oceania,2018,Transport,SF6,0.945
India,Asia,2010,Energy,SF6,29.08
United Kingdom,Europe,2016,Land Use,CH4,0.594
Japan,Asia,2006,Manufacturing,CO2,163.652
France,Europe,2006,Energy,CO2,61.768
Mexico,North America,2015,Industrial Processes,SF6,
United Kingdom,Europe,2022,Energy,N2O,3.765
United States,North America,2019,Transport,N2O,149.827
China,Asia,2015,Agriculture,CO2,166.82
Germany,Europe,2020,Waste,CH4,11.168
Japan,Asia,2015,Agriculture,,1.487
South Korea,Asia,2010,Buildings,HFCs,9.796
South Korea,Asia,2012,Agriculture,SF6,0.397
South Korea,Asia,2021,Manufacturing,CO2,163.453
Russia,Europe,2021,Land Use,CO2,16.611
China,Asia,2002,Manufacturing,N2O,267.265
Canada,North America,2006,Waste,CO2,5.639
Russia,Europe,2006,Manufacturing,N2O,36.703
United States,North America,2014,Manufacturing,N2O,64.362
Russia,Europe,2019,Transport,HFCs,10.743
Mexico,North America,2011,Transport,HFCs,5.25
United States,North America,2013,Industrial Processes,N2O,5.6
South Africa,Africa,2004,Agriculture,CH4,40.049
Germany,Europe,2019,Buildings,SF6,0.817
Brazil,South America,2020,Transport,CH4,
India,Asia,2004,Agriculture,CO2,83.869
Canada,North America,2009,Manufacturing,N2O,6.247
Brazil,South America,2010,Agriculture,CH4,164.055
Canada,North America,2020,Energy,CH4,44.209
China,Asia,2014,Agriculture,N2O,510.904
South Africa,Africa,2010,Energy,SF6,4.787
Mexico,North America,2018,Energy,CO2,111.019
Russia,Europe,2004,Buildings,N2O,14.052
China,Asia,2014,Industrial Processes,N2O,49.227
Brazil,South America,2021,Land Use,HFCs,11.109
South Africa,Africa,2007,Transport,CH4,3.216
South Korea,Asia,2004,Industrial Processes,CO2,6.252
Canada,North America,2015,Waste,CO2,5.359
Brazil,South America,2013,Buildings,SF6,0.1
Indonesia,Asia,2003,Industrial Processes,CO2,3.703
South Africa,Africa,2007,Waste,CO2,
Indonesia,Asia,2008,Industrial Processes,CH4,0.511
Brazil,South America,2005,Manufacturing,CH4,6.084
South Korea,Asia,2022.0,Energy,N2O,16.178
India,Asia,2000,Manufacturing,HFCs,62.982
Indonesia,Asia,2017,Transport,N2O,14.798
South Korea,Asia,2010,Buildings,CO2,47.551
United States,North America,2019,Land Use,HFCs,3.801
Russia,Europe,2019,Land Use,CO2,14.477
Indonesia,Asia,2004,Energy,N2O,15.46
India,Asia,2011,Energy,CH4,
Germany,Europe,2010,Buildings,CO2,51.526
Japan,Asia,2015.0,Land Use,N2O,0.1
Brazil,South America,2013,Transport,CO2,113.032
France,Europe,2022,Agriculture,CO2,4.805
South Africa,Africa,2008,Manufacturing,SF6,3.607
Indonesia,Asia,2006,Agriculture,HFCs,6.382
Indonesia,Asia,2023,Transport,HFCs,6.987
Indonesia,Asia,2013,Agriculture,CH4,106.205
Japan,Asia,2019,Land Use,CH4,0.1
United States,North America,2005,Agriculture,CH4,304.189
South Korea,Asia,2006,Transport,N2O,
South Africa,Africa,2006,Manufacturing,CO2,42.023
United Kingdom,Europe,2000,Agriculture,SF6,
France,Europe,2019,Agriculture,HFCs,2.22
South Africa,Africa,2004,Agriculture,N2O,19.994
,Asia,2006,Energy,N2O,16.405
Mexico,North America,2021,Agriculture,SF6,0.85
China,Asia,2021,Land Use,SF6,8.76
India,Asia,2009,Manufacturing,N2O,74.728
South Africa,Africa,2002,Buildings,CH4,3.083
India,Asia,2018,Energy,HFCs,55.87
South Africa,Africa,2001,Transport,SF6,0.573
Japan,Asia,2013,Waste,N2O,
Australia,Oceania,2009.0,Land Use,N2O,4.915
Indonesia,Asia,2013,Agriculture,N2O,60.984
China,Asia,2014,Buildings,CH4,223.761
China,Asia,2005,Energy,SF6,74.242
South Korea,Asia,2005,Manufacturing,CH4,20.253
United Kingdom,Europe,2005,Land Use,HFCs,0.171
India,Asia,2002,Agriculture,SF6,7.537
,Asia,2022.0,Waste,CO2,251.881
China,Asia,2015,Land Use,CH4,153.186
South Korea,Asia,2019,Buildings,CH4,13.769
Indonesia,Asia,2015,Energy,HFCs,13.088
India,Asia,2001,Agriculture,SF6,7.012
China,Asia,2004,Energy,N2O,179.228
Japan,Asia,2004,Industrial Processes,HFCs,3.003
Indonesia,Asia,2011,Waste,HFCs,0.548
Australia,Oceania,2022,Industrial Processes,N2O,1.046
Mexico,North America,2006,Manufacturing,N2O,7.235
Germany,Europe,2021,Land Use,HFCs,0.227
Australia,Oceania,2010,Waste,N2O,3.676
United States,North America,2011,Land Use,CH4,21.542
Canada,North America,2003,Waste,HFCs,0.299
Mexico,North America,2020,Manufacturing,N2O,7.903
South Korea,Asia,2000,Land Use,CO2,2.406
South Korea,Asia,2001,Manufacturing,CH4,19.698
Germany,Europe,2011,Energy,HFCs,5.358
Canada,North America,2020,Agriculture,CH4,32.589
Indonesia,Asia,2001,Agriculture,CH4,80.448
France,Europe,2012,Transport,HFCs,3.992
United Kingdom,Europe,2011,Agriculture,HFCs,1.343
France,Europe,2007,Agriculture,CH4,
Russia,Europe,2012,Buildings,SF6,1.25
South Africa,Africa,2011,Industrial Processes,CO2,2.372
Indonesia,Asia,2007,Transport,SF6,1.069
Indonesia,Asia,2015,Energy,CH4,80.506
Canada,North America,2018,Buildings,N2O,8.768
Russia,Europe,2011,Agriculture,CH4,110.549
South Africa,Africa,2010,Industrial Processes,CO2,2.113
France,Europe,2000,Industrial Processes,CO2,1.951
Brazil,South America,2016,Energy,SF6,3.421
Australia,Oceania,2006,Manufacturing,CO2,30.998
India,Asia,2004,Manufacturing,CH4,73.191
United Kingdom,Europe,2014,Industrial Processes,CO2,1.518
Indonesia,Asia,2017,Agriculture,CH4,120.686
South Korea,Asia,2007,Industrial Processes,SF6,2.027
Japan,Asia,2005,Manufacturing,N2O,24.146
Australia,Oceania,2002,Manufacturing,HFCs,4.691
United States,North America,2012,Transport,SF6,15.328
Canada,North America,2004,Buildings,CO2,50.639
India,Asia,2017,Agriculture,CO2,132.448
United States,North America,2023,Buildings,CO2,374.634
South Korea,Asia,2012,Waste,CH4,13.409
Germany,Europe,2002,Energy,CO2,172.88
India,Asia,2020,Industrial Processes,N2O,13.762
Brazil,South America,2015,Industrial Processes,N2O,0.987
United Kingdom,Europe,2011,Industrial Processes,N2O,0.337
Mexico,North America,2003,Transport,HFCs,5.026
India,Asia,2004,Manufacturing,N2O,73.851
South Korea,Asia,2016,Transport,SF6,1.312
,Africa,2007,Industrial Processes,N2O,0.523
Japan,Asia,2020,Buildings,SF6,0.813
Australia,Oceania,2009,Waste,HFCs,0.207
Russia,Europe,2014,Land Use,CH4,8.013
South Korea,Asia,2014,Waste,CH4,14.774
India,Asia,2006,Agriculture,CH4,440.676
Mexico,North America,2023,Land Use,N2O,6.124
South Africa,Africa,2014,Manufacturing,SF6,
South Korea,Asia,2022,Land Use,CO2,3.808
India,Asia,2002,Agriculture,CO2,69.39
South Africa,Africa,2020,Energy,N2O,12.503
United States,North America,2008,Energy,HFCs,48.981
Indonesia,Asia,2022,Energy,CH4,96.841
United Kingdom,Europe,2010,Waste,HFCs,0.107
South Africa,Africa,2013,Agriculture,SF6,0.75
United States,North America,2001,Manufacturing,SF6,32.982
Australia,Oceania,2021,Industrial Processes,HFCs,2.724
France,Europe,2011,Energy,N2O,4.187
Australia,Oceania,2000,Waste,N2O,3.414
India,Asia,2022,Agriculture,CO2,143.174
South Africa,Africa,2014,Energy,CH4,46.167
United States,North America,2017,Agriculture,CH4,242.468
South Africa,Africa,2013,Land Use,HFCs,0.401
United States,North America,2005.0,Transport,SF6,15.432
France,Europe,2004,Energy,CO2,67.492
Australia,Oceania,2018,Industrial Processes,HFCs,2.587
Brazil,South America,2012,Manufacturing,CH4,7.065
Japan,Asia,2016,Waste,SF6,0.29
Mexico,North America,2005,Buildings,HFCs,6.582
United Kingdom,Europe,2016,Manufacturing,HFCs,4.453
China,Asia,2021,Waste,N2O,202.438
France,Europe,2015,Transport,CH4,4.461
Japan,Asia,2007,Agriculture,HFCs,1.657
Japan,Asia,2015,Land Use,HFCs,0.1
China,Asia,2013,Buildings,CH4,203.203
Australia,Oceania,2017,Energy,SF6,3.928
South Africa,Africa,2021,Waste,HFCs,0.264
Brazil,South America,2014,Land Use,SF6,2.685
South Africa,Africa,2003,Waste,HFCs,0.225
Russia,Europe,2012,Land Use,CO2,14.996
France,Europe,2014,,SF6,0.1
Indonesia,Asia,2004,Transport,HFCs,4.123
United Kingdom,Europe,2019,Land Use,HFCs,0.112
France,Europe,2005,Manufacturing,CO2,11.479
France,Europe,2011,Transport,CO2,
Germany,Europe,2002,Industrial Processes,SF6,2.135
South Africa,Africa,2001,Agriculture,CO2,7.138
Brazil,South America,2022,Energy,HFCs,6.157
Canada,North America,2003,Energy,CH4,48.961
Indonesia,Asia,2013,Energy,CH4,75.439
Russia,Europe,2017,Waste,CH4,33.956
Indonesia,Asia,2005,Buildings,N2O,0.877
India,Asia,2016,Energy,HFCs,47.495
France,Europe,2006,Buildings,N2O,7.273
Mexico,North America,2012.0,Transport,CH4,6.414
Indonesia,Asia,2001,Waste,CO2,8.415
Japan,Asia,2005,Industrial Processes,CH4,0.575
United States,North America,2003,Energy,CO2,1363.829
Brazil,South America,2003,Agriculture,CH4,154.191
United Kingdom,Europe,2016,Industrial Processes,N2O,0.316
France,Europe,2002,Energy,SF6,1.855
Japan,Asia,2004,Transport,CH4,
India,Asia,2002,Buildings,HFCs,43.857
Mexico,North America,2014,Industrial Processes,CO2,2.533
South Korea,Asia,2005,Waste,SF6,0.21
Mexico,North America,2009,Waste,HFCs,0.25
Canada,North America,2015,Energy,CH4,48.947
